Term                                                                                                                          	Code             	Retired
Primary malignant neoplasm of head of pancreas                                                                                	372119009        	No     
Primary malignant neoplasm of heart                                                                                           	93825008         	No     
Primary malignant neoplasm of hepatic flexure of colon                                                                        	93826009         	No     
Primary malignant neoplasm of hilus of lung                                                                                   	93827000         	No     
Primary malignant neoplasm of hypoglossal nerve                                                                               	93828005         	No     
Primary malignant neoplasm of hypopharyngeal aspect of aryepiglottic fold                                                     	93829002         	No     
Primary malignant neoplasm of hypopharyngeal aspect of interarytenoid fold                                                    	93830007         	No     
Primary malignant neoplasm of hypopharynx                                                                                     	93831006         	No     
Primary malignant neoplasm of ileocecal valve                                                                                 	98981000119103   	No     
Primary malignant neoplasm of ileum                                                                                           	93832004         	No     
Primary malignant neoplasm of ilium                                                                                           	93833009         	No     
Primary malignant neoplasm of ill-defined site                                                                                	109357005        	No     
Primary malignant neoplasm of independent multiple sites                                                                      	109359008        	No     
Primary malignant neoplasm of inguinal region                                                                                 	93834003         	No     
Primary malignant neoplasm of inner aspect of lip                                                                             	93835002         	No     
Primary malignant neoplasm of inner aspect of lower lip                                                                       	93836001         	No     
Primary malignant neoplasm of inner aspect of upper lip                                                                       	93837005         	No     
Primary malignant neoplasm of intestinal tract                                                                                	371992003        	No     
Primary malignant neoplasm of intra-abdominal organs                                                                          	93839008         	No     
Primary malignant neoplasm of intrahepatic bile duct                                                                          	447109003        	No     
Primary malignant neoplasm of intrathoracic organs                                                                            	93841009         	No     
Primary malignant neoplasm of ischium                                                                                         	93842002         	No     
Primary malignant neoplasm of islets of Langerhans                                                                            	93843007         	No     
Primary malignant neoplasm of isthmus of uterus                                                                               	93844001         	No     
Primary malignant neoplasm of jaw                                                                                             	93845000         	No     
Primary malignant neoplasm of jejunum                                                                                         	93846004         	No     
Primary malignant neoplasm of junctional zone of tongue                                                                       	93848003         	No     
Primary malignant neoplasm of kidney                                                                                          	93849006         	No     
Primary malignant neoplasm of labia majora                                                                                    	93850006         	No     
Primary malignant neoplasm of labia minora                                                                                    	93851005         	No     
Primary malignant neoplasm of lacrimal apparatus                                                                              	721548003        	No     
Primary malignant neoplasm of lacrimal drainage system                                                                        	423195009        	No     
Primary malignant neoplasm of lacrimal gland                                                                                  	371993008        	No     
Primary malignant neoplasm of lacrimal gland duct                                                                             	423005002        	No     
Primary malignant neoplasm of large intestine                                                                                 	93854002         	No     
Primary malignant neoplasm of laryngeal aspect of aryepiglottic fold                                                          	371994002        	No     
Primary malignant neoplasm of laryngeal cartilage                                                                             	109370001        	No     
Primary malignant neoplasm of laryngeal commissure                                                                            	93857009         	No     
Primary malignant neoplasm of laryngeal surface of epiglottis                                                                 	93858004         	No     
Primary malignant neoplasm of larynx                                                                                          	371995001        	No     
Primary malignant neoplasm of lateral portion of floor of mouth                                                               	93860002         	No     
Primary malignant neoplasm of lateral wall of nasopharynx                                                                     	93861003         	No     
Primary malignant neoplasm of lateral wall of oropharynx                                                                      	93862005         	No     
Primary malignant neoplasm of left fallopian tube                                                                             	369513003        	No     
Primary malignant neoplasm of left kidney                                                                                     	354351000119105  	No     
Primary malignant neoplasm of left lung                                                                                       	354701000119107  	No     
Primary malignant neoplasm of left ovary                                                                                      	369522002        	No     
Primary malignant neoplasm of left upper lobe of lung                                                                         	93865007         	No     
Primary malignant neoplasm of lesser curvature of stomach                                                                     	93867004         	No     
Primary malignant neoplasm of lingual tonsil                                                                                  	93868009         	No     
Primary malignant neoplasm of lip                                                                                             	371996000        	No     
Primary malignant neoplasm of liver                                                                                           	95214007         	No     
Primary malignant neoplasm of long bone of lower limb                                                                         	93871001         	No     
Primary malignant neoplasm of long bone of upper limb                                                                         	93872008         	No     
Primary malignant neoplasm of lower gum                                                                                       	371997009        	No     
Primary malignant neoplasm of lower inner quadrant of female breast                                                           	93874009         	No     
Primary malignant neoplasm of lower leg                                                                                       	449635006        	No     
Primary malignant neoplasm of lower limb                                                                                      	93875005         	No     
Primary malignant neoplasm of lower lobe of left lung                                                                         	93864006         	No     
Primary malignant neoplasm of lower lobe, bronchus or lung                                                                    	372110008        	No     
Primary malignant neoplasm of lower outer quadrant of female breast                                                           	93876006         	No     
Primary malignant neoplasm of lower third of esophagus                                                                        	371998004        	No     
Primary malignant neoplasm of lumbar vertebral column                                                                         	93878007         	No     
Primary malignant neoplasm of lunate bone                                                                                     	93879004         	No     
Primary malignant neoplasm of lung                                                                                            	93880001         	No     
Primary malignant neoplasm of main bronchus                                                                                   	93882009         	No     
Primary malignant neoplasm of major salivary gland                                                                            	93883004         	No     
Primary malignant neoplasm of male breast                                                                                     	93884005         	No     
Primary malignant neoplasm of male genital organ                                                                              	93885006         	No     
Primary malignant neoplasm of mandible                                                                                        	93886007         	No     
Primary malignant neoplasm of mastoid air cells                                                                               	93887003         	No     
Primary malignant neoplasm of maxilla                                                                                         	93888008         	No     
Primary malignant neoplasm of maxillary sinus                                                                                 	93889000         	No     
Primary malignant neoplasm of Meckel's diverticulum                                                                           	93890009         	No     
Primary malignant neoplasm of mediastinum                                                                                     	93891008         	No     
Primary malignant neoplasm of meninges                                                                                        	109915008        	No     
Primary malignant neoplasm of metacarpal bone                                                                                 	93892001         	No     
Primary malignant neoplasm of metatarsal bone                                                                                 	93893006         	No     
Primary malignant neoplasm of middle ear                                                                                      	93894000         	No     
Primary malignant neoplasm of middle lobe, bronchus or lung                                                                   	372112000        	No     
Primary malignant neoplasm of middle third of esophagus                                                                       	371999007        	No     
Primary malignant neoplasm of minor salivary gland                                                                            	372000001        	No     
Primary malignant neoplasm of multiple endocrine glands                                                                       	93898002         	No     
Primary malignant neoplasm of muscle                                                                                          	93913006         	No     
Primary malignant neoplasm of muscle of abdomen                                                                               	93899005         	No     
Primary malignant neoplasm of muscle of buttock                                                                               	93900000         	No     
Primary malignant neoplasm of muscle of face                                                                                  	93901001         	No     
Primary malignant neoplasm of muscle of head                                                                                  	93902008         	No     
Primary malignant neoplasm of muscle of hip                                                                                   	93903003         	No     
Primary malignant neoplasm of muscle of inguinal region                                                                       	93904009         	No     
Primary malignant neoplasm of muscle of lower limb                                                                            	93905005         	No     
Primary malignant neoplasm of muscle of neck                                                                                  	93906006         	No     
Primary malignant neoplasm of muscle of pelvis                                                                                	93907002         	No     
Primary malignant neoplasm of muscle of perineum                                                                              	93908007         	No     
Primary malignant neoplasm of muscle of shoulder                                                                              	93909004         	No     
Primary malignant neoplasm of muscle of thorax                                                                                	93910009         	No     
Primary malignant neoplasm of muscle of trunk                                                                                 	93911008         	No     
Primary malignant neoplasm of muscle of upper limb                                                                            	93912001         	No     
Primary malignant neoplasm of myocardium                                                                                      	93914000         	No     
Primary malignant neoplasm of myometrium                                                                                      	93915004         	No     
Primary malignant neoplasm of nasal bone                                                                                      	93916003         	No     
Primary malignant neoplasm of nasal cavity                                                                                    	93917007         	No     
Primary malignant neoplasm of nasal concha                                                                                    	93918002         	No     
Primary malignant neoplasm of navicular bone of foot                                                                          	93920004         	No     
Primary malignant neoplasm of neck                                                                                            	93922007         	No     
Primary malignant neoplasm of nervous system                                                                                  	93923002         	No     
Primary malignant neoplasm of nipple of female breast                                                                         	93924008         	No     
Primary malignant neoplasm of nipple of male breast                                                                           	93925009         	No     
Primary malignant neoplasm of nose                                                                                            	93926005         	No     
Primary malignant neoplasm of occipital bone                                                                                  	93927001         	No     
Primary malignant neoplasm of occipital lobe                                                                                  	93928006         	No     
Primary malignant neoplasm of oculomotor nerve                                                                                	93929003         	No     
Primary malignant neoplasm of olfactory nerve                                                                                 	93930008         	No     
Primary malignant neoplasm of omentum                                                                                         	94090003         	No     
Primary malignant neoplasm of optic nerve                                                                                     	93931007         	No     
Primary malignant neoplasm of oral cavity                                                                                     	372001002        	No     
Primary malignant neoplasm of orbit                                                                                           	93932000         	No     
Primary malignant neoplasm of oropharynx                                                                                      	93933005         	No     
Primary malignant neoplasm of ovary                                                                                           	93934004         	No     
Primary malignant neoplasm of palate                                                                                          	372002009        	No     
Primary malignant neoplasm of palatine bone                                                                                   	93936002         	No     
Primary malignant neoplasm of pancreas                                                                                        	372003004        	No     
Primary malignant neoplasm of pancreatic duct                                                                                 	93939009         	No     
Primary malignant neoplasm of para-aortic body                                                                                	93940006         	No     
Primary malignant neoplasm of paraganglion                                                                                    	93941005         	No     
Primary malignant neoplasm of parametrium                                                                                     	93942003         	No     
Primary malignant neoplasm of parathyroid gland                                                                               	93943008         	No     
Primary malignant neoplasm of paraurethral glands                                                                             	93944002         	No     
Primary malignant neoplasm of parietal bone                                                                                   	93945001         	No     
Primary malignant neoplasm of parietal lobe                                                                                   	93946000         	No     
Primary malignant neoplasm of parietal peritoneum                                                                             	93947009         	No     
Primary malignant neoplasm of parietal pleura                                                                                 	93948004         	No     
Primary malignant neoplasm of parotid gland                                                                                   	372004005        	No     
Primary malignant neoplasm of patella                                                                                         	93950007         	No     
Primary malignant neoplasm of pelvic bone                                                                                     	93951006         	No     
Primary malignant neoplasm of pelvic bones, sacrum and coccyx                                                                 	372115003        	No     
Primary malignant neoplasm of pelvic peritoneum                                                                               	93952004         	No     
Primary malignant neoplasm of pelvis                                                                                          	93953009         	No     
Primary malignant neoplasm of penis                                                                                           	372005006        	No     
Primary malignant neoplasm of periadrenal tissue                                                                              	93955002         	No     
Primary malignant neoplasm of perianal skin                                                                                   	93956001         	No     
Primary malignant neoplasm of pericardium                                                                                     	93957005         	No     
Primary malignant neoplasm of perihilar bile duct                                                                             	446807009        	No     
Primary malignant neoplasm of peripheral nerve                                                                                	422736007        	No     
Primary malignant neoplasm of peripheral nerve of head, face AND/OR neck                                                      	109921007        	No     
Primary malignant neoplasm of peripheral nerves and peripheral autonomic nervous system                                       	109918005        	No     
Primary malignant neoplasm of peripheral nerves of abdomen                                                                    	109943004        	No     
Primary malignant neoplasm of peripheral nerves of face                                                                       	109925003        	No     
Primary malignant neoplasm of peripheral nerves of head                                                                       	109923005        	No     
Primary malignant neoplasm of peripheral nerves of hip                                                                        	109939003        	No     
Primary malignant neoplasm of peripheral nerves of lower limb                                                                 	109937001        	No     
Primary malignant neoplasm of peripheral nerves of neck                                                                       	109927006        	No     
Primary malignant neoplasm of peripheral nerves of pelvis                                                                     	109945006        	No     
Primary malignant neoplasm of peripheral nerves of shoulder                                                                   	109933002        	No     
Primary malignant neoplasm of peripheral nerves of thorax                                                                     	109941002        	No     
Primary malignant neoplasm of peripheral nerves of trunk                                                                      	109947003        	No     
Primary malignant neoplasm of peripheral nerves of upper limb                                                                 	109931000        	No     
Primary malignant neoplasm of perirenal tissue                                                                                	93958000         	No     
Primary malignant neoplasm of phalanx of foot                                                                                 	93959008         	No     
Primary malignant neoplasm of phalanx of hand                                                                                 	93960003         	No     
Primary malignant neoplasm of pharynx                                                                                         	93961004         	No     
Primary malignant neoplasm of pineal gland                                                                                    	93962006         	No     
Primary malignant neoplasm of pisiform bone of hand                                                                           	93963001         	No     
Primary malignant neoplasm of pituitary gland                                                                                 	93964007         	No     
Primary malignant neoplasm of placenta                                                                                        	721567004        	No     
Primary malignant neoplasm of pleura                                                                                          	93966009         	No     
Primary malignant neoplasm of postcricoid region                                                                              	93967000         	No     
Primary malignant neoplasm of posterior hypopharyngeal wall                                                                   	93968005         	No     
Primary malignant neoplasm of posterior mediastinum                                                                           	93969002         	No     
Primary malignant neoplasm of posterior wall of nasopharynx                                                                   	93970001         	No     
Primary malignant neoplasm of posterior wall of oropharynx                                                                    	93971002         	No     
Primary malignant neoplasm of prepuce                                                                                         	372006007        	No     
Primary malignant neoplasm of presacral region                                                                                	93973004         	No     
Primary malignant neoplasm of prostate                                                                                        	93974005         	No     
Primary malignant neoplasm of pubis                                                                                           	93975006         	No     
Primary malignant neoplasm of pyloric antrum                                                                                  	93976007         	No     
Primary malignant neoplasm of pylorus                                                                                         	93977003         	No     
Primary malignant neoplasm of pyriform sinus                                                                                  	93978008         	No     
Primary malignant neoplasm of radius                                                                                          	93979000         	No     
Primary malignant neoplasm of rectosigmoid junction                                                                           	93980002         	No     
Primary malignant neoplasm of rectouterine pouch                                                                              	93981003         	No     
Primary malignant neoplasm of rectovaginal septum                                                                             	93982005         	No     
Primary malignant neoplasm of rectovesical septum                                                                             	93983000         	No     
Primary malignant neoplasm of rectum                                                                                          	93984006         	No     
Primary malignant neoplasm of renal pelvis                                                                                    	93985007         	No     
Primary malignant neoplasm of respiratory tract                                                                               	93986008         	No     
Primary malignant neoplasm of retina (primary)                                                                                	93987004         	No     
Primary malignant neoplasm of retrocecal tissue                                                                               	372007003        	No     
Primary malignant neoplasm of retromolar area                                                                                 	93989001         	No     
Primary malignant neoplasm of retroperitoneum                                                                                 	94092006         	No     
Primary malignant neoplasm of rib                                                                                             	93990005         	No     
Primary malignant neoplasm of ribs and/or sternum and/or clavicle                                                             	372107001        	No     
Primary malignant neoplasm of right fallopian tube                                                                            	369520005        	No     
Primary malignant neoplasm of right kidney                                                                                    	354361000119107  	No     
Primary malignant neoplasm of right lower lobe of lung                                                                        	93991009         	No     
Primary malignant neoplasm of right lung                                                                                      	354741000119109  	No     
Primary malignant neoplasm of right middle lobe of lung                                                                       	93992002         	No     
Primary malignant neoplasm of right ovary                                                                                     	369529006        	No     
Primary malignant neoplasm of round ligament of uterus                                                                        	93994001         	No     
Primary malignant neoplasm of sacrococcygeal region                                                                           	93995000         	No     
Primary malignant neoplasm of sacrum                                                                                          	93996004         	No     
Primary malignant neoplasm of salivary gland duct                                                                             	109828002        	No     
Primary malignant neoplasm of scaphoid bone                                                                                   	372008008        	No     
Primary malignant neoplasm of scapula                                                                                         	93997008         	No     
Primary malignant neoplasm of sclera (primary)                                                                                	93998003         	No     
Primary malignant neoplasm of scrotum                                                                                         	372009000        	No     
Primary malignant neoplasm of sebaceous gland                                                                                 	94000008         	No     
Primary malignant neoplasm of second cuneiform bone of foot                                                                   	94001007         	No     
Primary malignant neoplasm of seminal vesicle                                                                                 	369487007        	No     
Primary malignant neoplasm of septum of nose                                                                                  	94002000         	No     
Primary malignant neoplasm of short bone of lower limb                                                                        	94003005         	No     
Primary malignant neoplasm of short bone of upper limb                                                                        	94004004         	No     
Primary malignant neoplasm of shoulder                                                                                        	94005003         	No     
Primary malignant neoplasm of sigmoid colon                                                                                   	94006002         	No     
Primary malignant neoplasm of skin                                                                                            	94047004         	No     
Primary malignant neoplasm of skin due to and following radiotherapy caused by ionizing radiation                             	724866001        	No     
Primary malignant neoplasm of skin head and neck                                                                              	372123001        	No     
Primary malignant neoplasm of skin of abdomen                                                                                 	94007006         	No     
Primary malignant neoplasm of skin of ankle                                                                                   	94008001         	No     
Primary malignant neoplasm of skin of axilla                                                                                  	94010004         	No     
Primary malignant neoplasm of skin of back                                                                                    	94011000         	No     
Primary malignant neoplasm of skin of breast                                                                                  	94012007         	No     
Primary malignant neoplasm of skin of buttock                                                                                 	94013002         	No     
Primary malignant neoplasm of skin of cheek                                                                                   	94014008         	No     
Primary malignant neoplasm of skin of chest                                                                                   	94015009         	No     
Primary malignant neoplasm of skin of chin                                                                                    	94016005         	No     
Primary malignant neoplasm of skin of ear                                                                                     	94017001         	No     
Primary malignant neoplasm of skin of elbow                                                                                   	94018006         	No     
Primary malignant neoplasm of skin of external auditory canal                                                                 	94019003         	No     
Primary malignant neoplasm of skin of eyebrow                                                                                 	94020009         	No     
Primary malignant neoplasm of skin of eyelid                                                                                  	94021008         	No     
Primary malignant neoplasm of skin of face                                                                                    	94022001         	No     
Primary malignant neoplasm of skin of finger                                                                                  	94023006         	No     
Primary malignant neoplasm of skin of foot                                                                                    	94024000         	No     
Primary malignant neoplasm of skin of forearm                                                                                 	94025004         	No     
Primary malignant neoplasm of skin of forehead                                                                                	94026003         	No     
Primary malignant neoplasm of skin of groin                                                                                   	94027007         	No     
Primary malignant neoplasm of skin of hand                                                                                    	94028002         	No     
Primary malignant neoplasm of skin of hip                                                                                     	94029005         	No     
Primary malignant neoplasm of skin of knee                                                                                    	94030000         	No     
Primary malignant neoplasm of skin of lip                                                                                     	94032008         	No     
Primary malignant neoplasm of skin of lower leg                                                                               	449634005        	No     
Primary malignant neoplasm of skin of lower limb                                                                              	94033003         	No     
Primary malignant neoplasm of skin of neck                                                                                    	94034009         	No     
Primary malignant neoplasm of skin of nose                                                                                    	94035005         	No     
Primary malignant neoplasm of skin of perineum                                                                                	94036006         	No     
Primary malignant neoplasm of skin of popliteal area                                                                          	94037002         	No     
Primary malignant neoplasm of skin of scalp                                                                                   	94038007         	No     
Primary malignant neoplasm of skin of shoulder                                                                                	94039004         	No     
Primary malignant neoplasm of skin of temporal region                                                                         	94040002         	No     
Primary malignant neoplasm of skin of thigh                                                                                   	94041003         	No     
Primary malignant neoplasm of skin of toe                                                                                     	94042005         	No     
Primary malignant neoplasm of skin of trunk                                                                                   	94043000         	No     
Primary malignant neoplasm of skin of umbilicus                                                                               	94044006         	No     
Primary malignant neoplasm of skin of upper limb                                                                              	94045007         	No     
Primary malignant neoplasm of skin of wrist                                                                                   	94046008         	No     
Primary malignant neoplasm of small intestine                                                                                 	94048009         	No     
Primary malignant neoplasm of soft palate                                                                                     	94049001         	No     
Primary malignant neoplasm of soft tissues                                                                                    	372010005        	No     
Primary malignant neoplasm of soft tissues of abdomen                                                                         	94050001         	No     
Primary malignant neoplasm of soft tissues of axilla                                                                          	94051002         	No     
Primary malignant neoplasm of soft tissues of buttock                                                                         	94052009         	No     
Primary malignant neoplasm of soft tissues of face                                                                            	94053004         	No     
Primary malignant neoplasm of soft tissues of head                                                                            	94054005         	No     
Primary malignant neoplasm of soft tissues of hip                                                                             	94055006         	No     
Primary malignant neoplasm of soft tissues of inguinal region                                                                 	94056007         	No     
Primary malignant neoplasm of soft tissues of lower limb                                                                      	94057003         	No     
Primary malignant neoplasm of soft tissues of neck                                                                            	94058008         	No     
Primary malignant neoplasm of soft tissues of pelvis                                                                          	94059000         	No     
Primary malignant neoplasm of soft tissues of perineum                                                                        	94060005         	No     
Primary malignant neoplasm of soft tissues of shoulder                                                                        	94061009         	No     
Primary malignant neoplasm of soft tissues of thorax                                                                          	94062002         	No     
Primary malignant neoplasm of soft tissues of trunk                                                                           	94063007         	No     
Primary malignant neoplasm of soft tissues of upper limb                                                                      	372012002        	No     
Primary malignant neoplasm of spermatic cord                                                                                  	372013007        	No     
Primary malignant neoplasm of sphenoid bone                                                                                   	94066004         	No     
Primary malignant neoplasm of sphenoidal sinus                                                                                	94067008         	No     
Primary malignant neoplasm of spinal cord                                                                                     	94068003         	No     
Primary malignant neoplasm of spinal meninges                                                                                 	94069006         	No     
Primary malignant neoplasm of spleen                                                                                          	94071006         	No     
Primary malignant neoplasm of splenic flexure of colon                                                                        	94072004         	No     
Primary malignant neoplasm of sternum                                                                                         	94073009         	No     
Primary malignant neoplasm of stomach                                                                                         	372014001        	No     
Primary malignant neoplasm of subglottis                                                                                      	94075002         	No     
Primary malignant neoplasm of sublingual gland                                                                                	94076001         	No     
Primary malignant neoplasm of submaxillary gland                                                                              	94077005         	No     
Primary malignant neoplasm of superior wall of nasopharynx                                                                    	94078000         	No     
Primary malignant neoplasm of supraclavicular region                                                                          	94079008         	No     
Primary malignant neoplasm of supraglottis                                                                                    	94080006         	No     
Primary malignant neoplasm of sweat gland                                                                                     	94081005         	No     
Primary malignant neoplasm of tail of pancreas                                                                                	94082003         	No     
Primary malignant neoplasm of talus                                                                                           	94083008         	No     
Primary malignant neoplasm of tarsal bone                                                                                     	94084002         	No     
