Term                                                                                                                                                                                                                                     	Code           	Retired
Mirror-imaged heart                                                                                                                                                                                                                      	253271002      	No     
Mitral leaflet dysplasia                                                                                                                                                                                                                 	253396002      	No     
Mitral valve dysplasia                                                                                                                                                                                                                   	253395003      	No     
Monocuspid cardiac valve                                                                                                                                                                                                                 	54073003       	No     
Multiple congenital cardiac defects                                                                                                                                                                                                      	94702005       	No     
Multiple intracardiac shunts                                                                                                                                                                                                             	94703000       	No     
Multiple mitral papillary muscles with hammock valve                                                                                                                                                                                     	448844001      	No     
Multiple muscular ventricular septum defect                                                                                                                                                                                              	109430007      	No     
Multiple ventricular septal defects                                                                                                                                                                                                      	253550006      	No     
Muscular ventricular septal defect in apical trabecular septum                                                                                                                                                                           	253565007      	No     
Muscular ventricular septal defect in central trabecular septum                                                                                                                                                                          	253564006      	No     
Muscular ventricular septal defect in inlet septum                                                                                                                                                                                       	253563000      	No     
Muscular ventricular septal defect in marginal septum                                                                                                                                                                                    	253566008      	No     
Muscular ventricular septal defect in outlet septum                                                                                                                                                                                      	253567004      	No     
Muscular ventricular septal defect in trabecular septum                                                                                                                                                                                  	449190000      	No     
Muscular ventricular septum defect                                                                                                                                                                                                       	94706008       	No     
Myocardial bridge of coronary artery                                                                                                                                                                                                     	424045003      	No     
Obesity, colitis, hypothyroidism, cardiac hypertrophy, developmental delay syndrome                                                                                                                                                      	722051004      	No     
Obstruction of right ventricular outflow tract due to aortico-left ventricular tunnel                                                                                                                                                    	448778001      	No     
Ohdo syndrome, Maat-Kievit-Brunner type                                                                                                                                                                                                  	699297004      	No     
Ohdo syndrome, Say-Barber-Biesecker-Young-Simpson variant                                                                                                                                                                                	699298009      	No     
Oro-facial digital syndrome type 11                                                                                                                                                                                                      	718681002      	No     
Ostium primum defect                                                                                                                                                                                                                     	17718000       	No     
Overriding left ventriculoarterial valve                                                                                                                                                                                                 	449567000      	No     
Overriding mitral valve                                                                                                                                                                                                                  	253397006      	No     
Overriding right ventriculoarterial valve                                                                                                                                                                                                	449568005      	No     
Overriding tricuspid valve                                                                                                                                                                                                               	253378006      	No     
Overriding ventriculoarterial valve                                                                                                                                                                                                      	448948004      	No     
Pancreatic hypoplasia, diabetes mellitus, congenital heart disease syndrome                                                                                                                                                              	722206009      	No     
Parachute malformation of mitral valve                                                                                                                                                                                                   	204362007      	No     
Parachute malformation of tricuspid valve                                                                                                                                                                                                	253391007      	No     
Partial anomalous pulmonary venous connection                                                                                                                                                                                            	68237008       	No     
Partial anomalous pulmonary venous connection of entire left lung                                                                                                                                                                        	447939007      	No     
Partial anomalous pulmonary venous connection of entire right lung                                                                                                                                                                       	447827003      	No     
Partial anomalous pulmonary venous connection of part of left lung                                                                                                                                                                       	447664007      	No     
Partial anomalous pulmonary venous connection of part of right lung                                                                                                                                                                      	447860000      	No     
Partial anomalous pulmonary venous connection with anomalous veins connecting first to pulmonary venous confluence                                                                                                                       	447861001      	No     
Partial defect of atrioventricular canal                                                                                                                                                                                                 	718216009      	No     
Patent arterial duct with normal origin and insertion                                                                                                                                                                                    	461386003      	No     
Patent ductus arteriosus                                                                                                                                                                                                                 	83330001       	No     
Patent ductus arteriosus with left-to-right shunt                                                                                                                                                                                        	125963005      	No     
Patent ductus arteriosus with right-to-left shunt                                                                                                                                                                                        	125964004      	No     
Patent right arterial duct                                                                                                                                                                                                               	461091006      	No     
Pentalogy of Fallot                                                                                                                                                                                                                      	204306007      	No     
Perimembranous ventricular septal defect                                                                                                                                                                                                 	109428005      	No     
Perimembranous ventricular septal defect with extension to all right ventricular components                                                                                                                                              	253555001      	No     
Perimembranous ventricular septal defect with extension to right ventricular inlet                                                                                                                                                       	253552003      	No     
Perimembranous ventricular septal defect with extension to right ventricular outlet                                                                                                                                                      	253554002      	No     
Perimembranous ventricular septal defect with extension to right ventricular trabecular component                                                                                                                                        	253553008      	No     
Persistent common pulmonary vein                                                                                                                                                                                                         	447269006      	No     
Persistent left posterior cardinal vein                                                                                                                                                                                                  	38385001       	No     
Persistent ostium secundum                                                                                                                                                                                                               	204318003      	No     
Polysyndactyly and cardiac malformation syndrome                                                                                                                                                                                         	724066002      	No     
Polyvalvular heart disease syndrome                                                                                                                                                                                                      	723448007      	No     
Posteromedial muscle band                                                                                                                                                                                                                	264162009      	No     
Primary endocardial fibroelastosis                                                                                                                                                                                                       	8239009        	No     
Primary right ventricular endocardial fibroelastosis                                                                                                                                                                                     	253523001      	No     
Progression of fetal left ventricular outflow tract obstruction                                                                                                                                                                          	470753008      	No     
Progression of fetal right ventricular outflow tract obstruction                                                                                                                                                                         	470752003      	No     
Pseudoacardia                                                                                                                                                                                                                            	472703008      	No     
Pulmonary artery atresia                                                                                                                                                                                                                 	204443008      	No     
Pulmonary artery connecting to coronary artery via collateral artery                                                                                                                                                                     	449085001      	No     
Pulmonary artery with absent proximal arterial connection                                                                                                                                                                                	449350006      	No     
Pulmonary atresia and ventricular septal defect with aorta from left ventricle                                                                                                                                                           	447838003      	No     
Pulmonary atresia and ventricular septal defect with aorta from right ventricle                                                                                                                                                          	447839006      	No     
Pulmonary atresia with absent pulmonary artery                                                                                                                                                                                           	253625004      	No     
Pulmonary atresia with confluent pulmonary arteries                                                                                                                                                                                      	253624000      	No     
Pulmonary atresia with ventricular septal defect                                                                                                                                                                                         	253591008      	No     
Pulmonary atresia with ventricular septal defect of Fallot type                                                                                                                                                                          	448155003      	No     
Pulmonary trunk absent with absent left pulmonary artery                                                                                                                                                                                 	448059006      	No     
Pulmonary trunk absent with absent pulmonary artery                                                                                                                                                                                      	253629005      	No     
Pulmonary trunk absent with absent right pulmonary artery                                                                                                                                                                                	448060001      	No     
Pulmonary trunk absent with confluent pulmonary arteries                                                                                                                                                                                 	253627007      	No     
Pulmonary trunk absent with non-confluent pulmonary arteries                                                                                                                                                                             	253628002      	No     
Pulmonary trunk atresia                                                                                                                                                                                                                  	253623006      	No     
Pulmonary trunk hypoplasia                                                                                                                                                                                                               	253622001      	No     
Pulmonary valve cusp hypoplasia                                                                                                                                                                                                          	253585006      	No     
Pulmonary valve dysplasia                                                                                                                                                                                                                	253588008      	No     
Pulmonary valve ring hypoplasia                                                                                                                                                                                                          	253586007      	No     
Pulmonary vein atresia                                                                                                                                                                                                                   	204467000      	No     
Pulmonary venous confluence in direct proximity to left atrium                                                                                                                                                                           	447691009      	No     
Pulmonary venous confluence in horizontal orientation                                                                                                                                                                                    	447813008      	No     
Pulmonary venous confluence in vertical orientation                                                                                                                                                                                      	447814002      	No     
Pulmonary venous confluence remote from left atrium                                                                                                                                                                                      	447663001      	No     
Pulmonary venous hypoplasia                                                                                                                                                                                                              	446432002      	No     
Quadricuspid aortic valve                                                                                                                                                                                                                	253611000      	No     
Quadricuspid cardiac valve                                                                                                                                                                                                               	78320000       	No     
Quadricuspid pulmonary valve                                                                                                                                                                                                             	253600008      	No     
Recurrent ventricular component of atrioventricular septal defect after prior cardiovascular surgical procedure                                                                                                                          	471280008      	No     
Residual ventricular septal defect                                                                                                                                                                                                       	447941008      	No     
Restrictive interatrial communication with obligatory shunt                                                                                                                                                                              	447780005      	No     
Restrictive ventricular septal defect                                                                                                                                                                                                    	253551005      	No     
Retroesophageal pulmonary artery                                                                                                                                                                                                         	95236005       	No     
Right arterial duct                                                                                                                                                                                                                      	461090007      	No     
Right atrial hypoplasia                                                                                                                                                                                                                  	253349005      	No     
Right atrioventricular valve leaflets absent in double inlet ventricle (unguarded orifice)                                                                                                                                               	445330003      	No     
Right dominant coronary system                                                                                                                                                                                                           	253728007      	No     
Right hypoplastic heart syndrome                                                                                                                                                                                                         	268180007      	No     
Right pulmonary artery with absent proximal arterial connection                                                                                                                                                                          	449547009      	No     
Right sided atrium connecting to both ventricles                                                                                                                                                                                         	253293007      	No     
Right sided atrium connecting to right ventricle                                                                                                                                                                                         	253291009      	No     
Right sided atrium connecting to ventricle of indeterminate morphology                                                                                                                                                                   	253294001      	No     
Right ventricle inferior to left ventricle                                                                                                                                                                                               	448103004      	No     
Right ventricle posterior to left ventricle                                                                                                                                                                                              	447845003      	No     
Right ventricle to left of left ventricle                                                                                                                                                                                                	447673004      	No     
Right ventricular fibromuscular infundibular stenosis                                                                                                                                                                                    	250941001      	No     
Right ventricular muscular infundibular stenosis                                                                                                                                                                                         	250942008      	No     
Right ventricular outflow obstruction - localized                                                                                                                                                                                        	253531006      	No     
Right ventricular outflow obstruction - tubular                                                                                                                                                                                          	253532004      	No     
Right ventricular outflow tract abnormality                                                                                                                                                                                              	253529002      	No     
Right ventricular outflow tract absent                                                                                                                                                                                                   	253534003      	No     
Right ventricular outflow tract atresia                                                                                                                                                                                                  	253533009      	No     
Right ventricular outflow tract obstruction                                                                                                                                                                                              	253530007      	No     
Right ventricular outflow tract obstruction due to abnormal cardiac muscle bands                                                                                                                                                         	449352003      	No     
Right ventricular outflow tract obstruction due to aneurysm of membranous septum                                                                                                                                                         	448001004      	No     
Right ventricular outflow tract obstruction due to atrioventricular valve                                                                                                                                                                	448633007      	No     
Right ventricular outflow tract obstruction due to common atrioventricular valve                                                                                                                                                         	448308000      	No     
Right ventricular outflow tract obstruction due to fibromuscular shelf                                                                                                                                                                   	448309008      	No     
Right ventricular outflow tract obstruction due to foreign body                                                                                                                                                                          	472786003      	No     
Right ventricular outflow tract obstruction due to malaligned outlet septum                                                                                                                                                              	448310003      	No     
Right ventricular outflow tract obstruction due to neoplasm                                                                                                                                                                              	472785004      	No     
Right ventricular outflow tract obstruction due to prolapse of Eustachian valve                                                                                                                                                          	448082008      	No     
Right ventricular outflow tract obstruction due to prolapsed arterial valve                                                                                                                                                              	448083003      	No     
Right ventricular outflow tract obstruction due to septal hypertrophy                                                                                                                                                                    	449138009      	No     
Right ventricular outflow tract obstruction due to septoparietal trabeculation                                                                                                                                                           	449520004      	No     
Right-left orientation of bicuspid aortic valve                                                                                                                                                                                          	448819009      	No     
Right-left orientation of bicuspid pulmonary valve                                                                                                                                                                                       	449140004      	No     
Roger's disease                                                                                                                                                                                                                          	80387009       	No     
Septoparietal trabeculations                                                                                                                                                                                                             	264571006      	No     
Shone complex                                                                                                                                                                                                                            	41371000119100 	No     
Short stature with valvular heart disease and characteristic facies syndrome                                                                                                                                                             	716193004      	No     
Short stature with webbed neck and congenital heart disease syndrome                                                                                                                                                                     	721073008      	No     
Single coronary artery                                                                                                                                                                                                                   	21981000       	No     
Single coronary artery dividing into right coronary artery and left coronary artery                                                                                                                                                      	461107002      	No     
Single inlet ventricle with absent atrioventricular connection                                                                                                                                                                           	448072007      	No     
Single left coronary artery supplying all of heart with usual distribution of right coronary artery derived from distal left coronary artery                                                                                             	471276003      	No     
Single left ventricle                                                                                                                                                                                                                    	109426009      	No     
Single muscular ventricular septum defect                                                                                                                                                                                                	109429002      	No     
Single outlet ventriculoarterial connection                                                                                                                                                                                              	253302006      	No     
Single right coronary artery supplying all of heart with usual distribution of left coronary artery derived from distal right coronary artery                                                                                            	471277007      	No     
Single right ventricle                                                                                                                                                                                                                   	109425008      	No     
Single ventricular outlet above both ventricles                                                                                                                                                                                          	448612003      	No     
Single ventricular outlet above left ventricle                                                                                                                                                                                           	447999009      	No     
Single ventricular outlet above right ventricle                                                                                                                                                                                          	447998001      	No     
Single ventricular outlet above ventricle of indeterminate morphology                                                                                                                                                                    	448080000      	No     
Solitary aortic trunk with pulmonary atresia                                                                                                                                                                                             	253303001      	No     
Solitary arterial trunk                                                                                                                                                                                                                  	253305008      	No     
Solitary pulmonary trunk with aortic atresia                                                                                                                                                                                             	253304007      	No     
Solitary ventricle of indeterminate morphology                                                                                                                                                                                           	447283008      	No     
Sonoda syndrome                                                                                                                                                                                                                          	715987000      	No     
Stenosis of systemic to pulmonary artery collateral artery                                                                                                                                                                               	253691004      	No     
Straddling mitral valve                                                                                                                                                                                                                  	253399009      	No     
Straddling tricuspid valve                                                                                                                                                                                                               	253379003      	No     
Subaortic infundibulum                                                                                                                                                                                                                   	253574009      	No     
Subaortic stenosis due to common atrioventricular valve                                                                                                                                                                                  	448415009      	No     
Subarterial ventricular septal defect                                                                                                                                                                                                    	448876006      	No     
Subdiaphragmatic total anomalous pulmonary venous return                                                                                                                                                                                 	204456001      	No     
Subpulmonary infundibulum                                                                                                                                                                                                                	253573003      	No     
Superior to inferior ventricular relationship                                                                                                                                                                                            	448477005      	No     
Supernumerary cusps of the mitral valve                                                                                                                                                                                                  	204363002      	No     
Supernumerary pulmonary valve cusps                                                                                                                                                                                                      	204352000      	No     
Supracardiac location of anomalous pulmonary venous connection                                                                                                                                                                           	448728003      	No     
Supracardiac location of anomalous pulmonary venous connection to azygos vein                                                                                                                                                            	449533005      	No     
Supracardiac location of anomalous pulmonary venous connection to hemiazygos vein                                                                                                                                                        	449451009      	No     
Supracardiac location of anomalous pulmonary venous connection to left sided vertical vein                                                                                                                                               	449443006      	No     
Supracardiac location of anomalous pulmonary venous connection to left superior caval vein                                                                                                                                               	449434002      	No     
Supracardiac location of anomalous pulmonary venous connection to right sided vertical vein                                                                                                                                              	449493005      	No     
Supracardiac location of anomalous pulmonary venous connection to right superior caval vein                                                                                                                                              	449494004      	No     
Supracristal ventricular septal defect                                                                                                                                                                                                   	109427000      	No     
Supradiaphragmatic total anomalous pulmonary venous return                                                                                                                                                                               	204457005      	No     
Supramitral left atrial ring                                                                                                                                                                                                             	253354001      	No     
Systemic to coronary collateral artery                                                                                                                                                                                                   	460913001      	No     
Systemic to pulmonary collateral artery                                                                                                                                                                                                  	253690003      	No     
Systemic to pulmonary collateral artery connecting with artery                                                                                                                                                                           	460370001      	No     
